Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
2194l.xn--aw-5x3cn06bftf1z8e8x0a.xyz,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
chinaxinhuite.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
eki-ii.upin.0erq19k50a.top,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
qzfsrg.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
wjlypi.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
jtnlpkcap.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
atioepor-tednal.qhigh.com,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1
wfjg.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
lwdl.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
gdplltitss.cvfdsgdseer.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
cqbibkft.selfcateringholidayhomes.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bwm3w6q.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
afdbsw.oxcvg.xyz,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3lhzhbo.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
dredcra.5fb333.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
kvmhnhgmy6.duckdns.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
arddeopyfabb.senhuida.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
fcmhfbo.happenings.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
niteos.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
kbjxkuqxr.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
cisxvrfl.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
epuaqjzjt.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
fqtdsfjbnpypsxs.biathlon.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
zmbywd.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
rvgyjkeay.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
jzwccrpbw.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
btrsgm.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
iandrahand.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
me-qr.com,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,1
kwysenegw.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
s3.amazonaws.com,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1
rom-ekii.linak.2bvz0tb5tq.top,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
wglvbs.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
xwhm.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
lvicspu.qmigho.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
ns2.bb9ehu.shop,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ns2.iuhhif.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
siasnocard.co.jp-customer-support-netanswer.pgaess.cn,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1
prod.103-6-168-202.plesk.page,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
tescoshangpinglobal.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
qkoaphkiembsfshvcltvvlmjc.cksjaemmtja.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
ikerong.com,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
qmwfvh.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
amazon.digitalchoose.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
ooyc.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
scccn.esiobssave.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
mytoyota.ts3canbic-accounts-login.gxzjzg.cn,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
primeit.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
tpqnzm.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
xxxx.beatmarketbots.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
ndzhyz.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
aaa.ankongb.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
mlnlgwlaog.cksjaemmtja.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
zxitkc.mcpmx.xyz,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ffjcxu.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
lhhuipta.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
bfgnrmt3.duckdns.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
ajdk.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
stacs-media.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
ecstatic-yonath.159-65-143-41.plesk.page,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
zzhxfang.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
tex3fei3.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
sahvhedjxjhsvjzljjwokf.nbows.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
rjddscx.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
jhhuaibei.com,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1
wjeykq.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
myToyota.ts3caulbi-Service.dkrcbql.cn,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
qriyzaqwz.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
qpjh.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
ecchszssyaremqnmd.pemvbi.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
mikrodermabrasionscreme.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
lLvmmoBfe.knlpe.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
adfqom.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
koedesfwj.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
gufdmjlrigxradlkvaykwnhlf.biathlon.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
myjcbcyhssl.com,0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1
pzhrbc.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
cdoxrrrhvh.senhuida.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
anin.ekii-linkc.q3xpsuvkzt.top,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
etzncwjj.ne.pw,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
emv1.ervhmz.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
zmvzteog.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
wstl.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
ns2.mgsuc.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
lcrafk.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
zqmeishu.com,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
perpetuate.asdfcvsdgfdc.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
h8ijkl.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
dcjl.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
gsdqsjzs.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
zeeovafs.energeia.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
eki-ii.upin.3fzahi1ehx.top,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
jyrydi.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
alsobientyoused.wikaba.com,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
fvkobj.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
oquwvx.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ywwliu.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
lionsmysore.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
xbudgnub39-htgdsqbsh-workers-dev.translate.goog,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1
xbjcvm.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
is.gd,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1
vtczhw.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ns2.chfx351.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
65qa59lx.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
gdamqdsaqaa.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
cpanel.mgsuc.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
nutgnpowi.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
chaletcroatia.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
dpmxtn.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
jgld.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
jjamyepjcb.icu,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
xvgzhe.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
qptd.cn,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
lobbying.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
pqjwbjasbf.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
emv1.hqe4qq.shop,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
4ewnw42.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
wlksktjw.cxzvdsgfdsgas.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
ckld070.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
in-eki.opoa.bpcg.cn,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
lakededekukukena.hrbhhkj4.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
mgbs.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
mgithdrh1u.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
jjamyepjcb.sbs,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
lkyggrx.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
zhengpengfei.com.cn,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
aaa.knlpe.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
fdbgdh.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
bilir.dev,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1
rfYYeHRVU.gzjhyykj.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
eejv.cn,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
pdrummilr.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
connevo.com.cn,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
_.gtp541.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
happy-got.com,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1
estrategia.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
banghexep.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
grass98.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
myjcbssl.cc,0,0,0,2,0,0,0,0,1,0,0,1,1,1,1,1
aotfz.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
fbqjrmmgt.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
dcrjxgidqkhin.chenkjaeaeioy.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
eki-ii.vinsa.315novj8v1.top,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
vpass.appacasoero.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
bangp.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
pfvawl.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
6xh26ou46.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
c859dfeaacd5453bcbebe13a7abf50c9.irrationalanthem.com,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
a.b.b.bpgb.asia,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
usatodaty.com,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
ns2.omli100.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
lxwzgs.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
asdfghjklzxcvbnmqwertyuiopusab.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
bkevfjby.ne.pw,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
paypaypaynejpwib729.replit.app,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
hljjyhw.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
iafpal.qbvar.xyz,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
dadmbebtpzyvgwx.cxzvdsgfdsgas.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
aongil.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
luanch.biathlon.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
kjwu.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
s28s9.t-caticy.cfd,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
ayiapgvwr.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
iknynkhaf.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
farmerbau.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
kxtlenxad.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ecxxhxvvef.biathlon.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
AIpXwi.rsxihj.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
huanyakang.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
lbyifi.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
emv1.lzk365.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
asdfghjklzxcvbnmqwertyuiopuasbv.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
argoworkflow.ljsozf.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
bfknqg.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
akimlpyy.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
yamaha-india.vip,0,0,0,2,0,0,0,1,1,0,1,1,1,1,1,1
equzifaxubreach.mefound.com,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
rrkc.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
dxhxybesn.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
zdymszswu.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ahthyl.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
lj1bz.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
lgtu.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
zfbc.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
bBhdjt.nbows.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
berggs.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
emv1.m99vxp.shop,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
mshap.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
crvrupbwtcjp.biathlon.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
knowledgestrategysolutions.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
hpazstlvv.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
mkvio.asia,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
to2o5vo.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
jjruthvkp.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ts3club-ja.accont.jannyrel.inft.ehuzhvcl.cn,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
xum6f4.shop,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
tfdixekzo.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
tours.arkansasmag.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
catqrvontmnblngq.asdfcvsdgfdc.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
ibyfllkkas.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
cpnsrqepuvmn.dgfdsgcvgv.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
rqztmj.net,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ybmuzvnptwoqqknurotj.amlabel.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
wwrozksfn.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
wkl2wxvz.marinabay.cn,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1
emxlwz.wjeykq.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
lztzbbut.ne.pw,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
gdilnotsb.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
jirwvsbqqr.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
xrzokqmum.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ns2.005231.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
evtiaanupyhtxdiewfr.archviz.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
j90ya219.pawprints.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
qwtigb.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
hqtoon.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
dhby.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
780391.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ns2.alien9fei66.vip,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
gfcl.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
subventionskompass.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
myjcbznmxcpaa.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
47.238.136.119,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
_.gyeg5g.shop,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
tfck.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
acomlonline.com,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
darbar.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ns2.xhztod.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
dansyakutei.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ns2.meiscxcrizxcu.com,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
evch4vkxq.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
hkenjoy.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
zpvndugwl.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
rllsby.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
nwdjcbsi.radio.fm,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
mytoyota.ts3caulbi-service.ksoosc.cn,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
ns2.cdyuefan.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
biawdrrdcn.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
xfqnsw.mcpmx.xyz,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
wjcekkkto.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
uijykn.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1334-777129-club.translate.goog,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1
chinababoshi.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
sportsmedicine.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ghtree.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
xfdf.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
aifoullsunchronous.mansionlivecams.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
_.wrevgdqagp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ns2.iwk483.com,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
aakemu.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
9gztvqor.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
abxfa.binggocafe.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
flgx.cn,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
cyber-promisa.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
gksb.cn,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
tomivwess.upfifwx.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
u5198vmbp.top,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
chfx351.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
asdfghjklzxcvbnmqwertyuiopnjkaq.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
zIYZeKmDZ.jxwen.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
yfmcsbltcpkkwznqsxakyo.nbows.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
lilisclosetbyliliwang.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ns2.alien9fei18.vip,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
saisom7.icu,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
cishenghq.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ooxf.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5jmu1vcqhz.schwenk.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
aifulxyzprojp.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
GAYXZ.sxvdo.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
fdmyshxgd.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
mdlx.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
aifulainewj.sbs,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
lfwbrqdde.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
oebtcda.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
lixiaolie.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
jkgm.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
saisons.relievedf.top,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
dpzevt.utbrq.xyz,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
6788-457878-club.translate.goog,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1
dns1.ervhmz.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ovlsmxuh.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ns2.napf7u.shop,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
xdmzfuhkt.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
mnllipmko.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
xopqlwkizwcywljgtsqjml.asdfcvsdgfdc.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
cklh.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
mrofrl.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
xieknswe-qawhcru.yourtrap.com,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1
jpwbbverupd.weebly.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
lxbf.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
harringtonshooting.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
techmandroid.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
hoyxep.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
gbelajj.cksjaemmtja.com,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
hhhaajiieieel.bond,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
xpgpnb.stargirl.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
emv1.pixqpdrhgb.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cruwshwcl.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
emv1.gyeg5g.shop,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
lxbt.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
daipqt.marinabay.cn,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1
oralsurgery.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
kdhkchizcaho.com,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
swvgooyjm.biathlon.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1eik11qdi.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
qgugrckwr.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
kyvqdqv.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
aufgelegt.com,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
xsf6g.cn,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
irnateLL.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
emv1.chfx351.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
